Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,SeniorCitizenLabel,ServiceCount,AvgMonthlySpend,ChargeToTenureRatio,CLV,TenureGroup_num,ChargesBand_num,ContractRisk,IsNewCustomer,IsLongTermCustomer,HasNoAddOns,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes
1,1,71,1,2,1,1,86.7,6179.35,0,1,3,87.03,0.9962,6179.35,3,2,1,0,1,0,0,0,0,0,1,1,1,0,0,0
1,1,30,1,2,0,1,94.4,2838.7,1,0,3,94.62,0.9977,2838.7,2,2,2,0,0,0,0,1,0,1,1,1,0,0,1,0
1,0,1,1,1,0,0,55.7,55.7,0,0,2,55.7,1.0,55.7,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0
0,0,55,1,2,1,1,84.25,4589.85,0,0,2,83.45,1.0096,4589.85,3,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0
0,0,59,1,1,0,1,64.65,3735.45,0,0,3,63.31,1.0212,3735.45,3,1,2,0,1,0,0,1,0,0,0,0,1,1,1,0
0,0,1,1,2,0,1,70.15,70.15,1,0,0,70.15,1.0,70.15,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,7,1,2,0,1,69.2,477.55,0,0,0,68.22,1.0144,477.55,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,45,1,1,2,0,54.65,2553.7,0,0,2,56.75,0.963,2553.7,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1,54,1,0,1,1,24.75,1342.15,0,0,0,24.85,0.996,1342.15,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,51,1,0,1,1,23.95,1216.35,0,0,0,23.85,1.0042,1216.35,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,72,1,2,1,0,105.0,7578.05,0,1,4,105.25,0.9976,7578.05,3,3,1,0,1,0,1,0,0,1,0,1,1,0,1,1
1,0,44,1,1,1,1,59.85,2603.95,0,0,3,59.18,1.0113,2603.95,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0,0,2,1,0,0,0,20.05,42.7,0,0,0,21.35,0.9391,42.7,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,66,1,2,1,1,92.15,6056.9,0,0,2,91.77,1.0041,6056.9,3,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,1,68,0,1,1,0,44.8,2983.65,0,0,3,43.88,1.021,2983.65,3,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,31,1,0,2,0,20.9,689.35,0,0,0,22.24,0.9397,689.35,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,21,1,2,0,1,95.4,2025.1,0,1,2,96.43,0.9893,2025.1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1,21,1,2,0,0,80.35,1747.2,0,0,1,83.2,0.9657,1747.2,1,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0
1,1,55,1,1,2,1,85.1,4657.95,0,0,5,84.69,1.0048,4657.95,3,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1
0,0,9,0,1,0,1,34.7,296.1,1,0,1,32.9,1.0547,296.1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,71,1,2,2,1,115.05,8016.6,0,1,6,112.91,1.019,8016.6,3,3,0,0,1,0,0,0,0,1,1,1,1,1,1,1
0,0,1,1,2,0,1,81.1,81.1,1,0,1,81.1,1.0,81.1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,22,1,0,1,0,19.95,433.5,0,0,0,19.7,1.0127,433.5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,0,0,20.55,20.55,1,0,0,20.55,1.0,20.55,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,61,1,2,2,1,106.6,6428.4,1,0,4,105.38,1.0116,6428.4,3,3,0,0,1,0,0,1,0,1,0,0,1,1,1,1
1,0,67,1,1,2,0,86.15,5883.85,0,0,5,87.82,0.981,5883.85,3,2,0,0,1,0,0,0,0,1,0,1,1,1,1,1
0,0,14,1,2,0,0,78.85,1043.8,0,1,2,74.56,1.0575,1043.8,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0
1,0,59,1,2,0,1,106.75,6252.9,1,0,5,105.98,1.0073,6252.9,3,3,2,0,1,0,0,1,0,1,1,1,1,1,1,0
1,0,21,1,2,0,0,86.55,1857.25,0,1,2,88.44,0.9786,1857.25,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,4,0,1,0,0,42.4,146.4,0,0,3,36.6,1.1585,146.4,0,1,2,1,0,0,0,0,1,0,1,1,0,1,0,0
0,0,3,1,2,0,1,89.45,240.45,1,0,2,80.15,1.116,240.45,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,1
1,0,70,1,0,2,0,24.25,1724.15,0,0,0,24.63,0.9846,1724.15,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,3,1,2,0,1,97.9,315.3,1,0,4,105.1,0.9315,315.3,0,3,2,1,0,0,0,1,0,0,0,1,0,1,1,1
0,0,21,1,0,1,0,20.5,429.55,0,1,0,20.45,1.0024,429.55,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,20,1,0,0,1,19.6,356.15,0,0,0,17.81,1.1005,356.15,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,22,1,0,1,0,20.25,488.25,0,0,0,22.19,0.9126,488.25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,55.7,55.7,1,0,1,55.7,1.0,55.7,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0,63,1,0,2,1,20.6,1298.7,0,0,0,20.61,0.9995,1298.7,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,1,70,1,0,2,0,19.8,1378.75,0,0,0,19.7,1.0051,1378.75,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,13,1,2,0,1,79.8,973.45,1,0,2,74.88,1.0657,973.45,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0,5,1,2,0,0,80.2,384.25,0,0,1,76.85,1.0436,384.25,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,72,1,2,2,1,116.4,8543.25,0,0,6,118.66,0.981,8543.25,3,3,0,0,1,0,1,0,0,1,1,1,1,1,1,1
0,0,13,0,1,0,1,31.65,389.95,0,0,1,30.0,1.055,389.95,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,61,1,2,0,0,94.15,5731.85,0,0,4,93.96,1.002,5731.85,3,2,2,0,1,0,1,0,0,0,0,1,1,1,0,1
0,0,1,1,0,0,0,20.65,20.65,0,0,0,20.65,1.0,20.65,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,56,1,2,0,1,76.85,4275.75,0,1,1,76.35,1.0065,4275.75,3,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,4,1,0,0,0,20.15,84.5,0,0,0,21.12,0.9541,84.5,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,35,1,1,2,0,55.25,1924.1,0,0,1,54.97,1.0051,1924.1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,18,0,1,0,1,39.05,669.85,1,0,2,37.21,1.0494,669.85,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,72,1,1,2,0,82.15,5784.3,0,0,4,80.34,1.0225,5784.3,3,2,0,0,1,0,0,0,0,1,0,1,1,0,1,1
0,0,49,1,2,1,0,103.0,5166.2,0,1,5,105.43,0.977,5166.2,3,3,1,0,1,0,0,0,0,1,1,1,1,1,0,1
1,0,44,1,2,0,1,95.1,4060.55,0,0,4,92.29,1.0304,4060.55,2,3,2,0,0,0,1,0,0,1,1,1,1,1,0,0
1,0,3,1,2,0,1,83.9,267.4,1,1,2,89.13,0.9413,267.4,0,2,2,1,0,0,0,0,1,0,0,0,0,1,1,0
1,1,37,1,2,0,1,95.15,3532.85,0,0,3,95.48,0.9965,3532.85,2,3,2,0,0,0,0,1,0,1,0,1,1,0,0,1
1,0,61,1,1,1,1,79.8,4914.8,0,0,4,80.57,0.9904,4914.8,3,2,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,70,1,1,2,1,74.8,5315.8,0,0,4,75.94,0.985,5315.8,3,2,0,0,1,0,1,0,0,1,1,0,1,1,0,1
0,0,1,1,2,0,1,69.85,69.85,1,1,0,69.85,1.0,69.85,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,41,1,0,0,0,20.45,775.6,0,0,0,18.92,1.0809,775.6,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,70,1,1,1,0,78.35,5445.95,0,0,5,77.8,1.0071,5445.95,3,2,1,0,1,0,0,0,0,1,1,1,1,1,0,1
0,0,1,1,1,0,1,53.55,53.55,1,0,1,53.55,1.0,53.55,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,51,1,0,1,0,19.1,1007.8,0,0,0,19.76,0.9666,1007.8,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1,1,42,1,0,2,0,20.0,833.55,0,0,0,19.85,1.0076,833.55,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,70,1,2,2,0,93.9,6579.05,1,0,4,93.99,0.999,6579.05,3,2,0,0,1,0,0,0,0,1,1,1,1,1,0,0
0,0,48,1,0,1,0,19.95,1004.5,0,0,0,20.93,0.9532,1004.5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,68,1,2,2,1,113.15,7856.0,1,0,6,115.53,0.9794,7856.0,3,3,0,0,1,0,0,1,0,1,1,1,1,1,1,1
0,0,48,1,0,2,0,24.0,1183.05,0,0,0,24.65,0.9736,1183.05,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,26,1,2,0,0,84.95,2169.75,1,1,2,83.45,1.018,2169.75,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,11,1,2,0,1,80.5,896.9,1,0,1,81.54,0.9872,896.9,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0,0,1,19.3,19.3,1,0,0,19.3,1.0,19.3,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,27,1,0,1,0,19.15,501.35,0,0,0,18.57,1.0312,501.35,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,46,1,2,1,1,91.3,4126.35,0,1,3,89.7,1.0178,4126.35,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,1,1,1,0,1,49.65,49.65,1,0,1,49.65,1.0,49.65,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,46,1,1,2,0,54.35,2460.15,1,0,2,53.48,1.0163,2460.15,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,1,25,1,0,0,1,19.15,477.6,0,0,0,19.1,1.0026,477.6,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,1,2,0,1,88.45,370.65,1,0,2,92.66,0.9546,370.65,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,1
0,0,13,1,0,2,0,19.75,265.75,0,0,0,20.44,0.9662,265.75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,31,1,1,1,1,75.5,2424.45,0,0,5,78.21,0.9653,2424.45,2,2,1,0,0,0,1,0,0,0,1,1,1,1,0,1
1,1,23,1,2,0,1,83.75,1849.95,0,0,1,80.43,1.0413,1849.95,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,2,1,0,0,0,19.4,61.05,0,0,0,30.52,0.6356,61.05,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,65,1,0,2,0,26.5,1698.55,0,0,0,26.13,1.0142,1698.55,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,22,1,2,0,1,90.5,1910.6,1,1,2,86.85,1.042,1910.6,1,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,55,1,0,1,0,19.15,998.1,0,0,0,18.15,1.0551,998.1,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,0,9,1,2,0,1,94.85,890.6,1,0,4,98.96,0.9585,890.6,0,2,2,1,0,0,0,0,1,0,0,1,1,1,1,0
1,1,7,1,2,0,1,69.95,529.5,1,0,0,75.64,0.9248,529.5,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,35,0,1,1,0,40.9,1383.6,0,0,2,39.53,1.0347,1383.6,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,6,1,1,2,1,80.25,493.4,0,0,5,82.23,0.9759,493.4,0,2,0,1,0,0,0,0,1,0,1,0,1,1,1,1
0,0,1,1,1,0,1,48.6,48.6,1,0,1,48.6,1.0,48.6,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,17,1,2,0,1,70.8,1207.0,0,0,0,71.0,0.9972,1207.0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,10,1,1,0,0,60.2,563.5,0,0,2,56.35,1.0683,563.5,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,15,1,1,1,0,55.2,864.55,0,0,2,57.64,0.9577,864.55,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,40,0,1,0,1,55.8,2109.35,1,1,4,52.73,1.0582,2109.35,2,1,2,0,0,0,0,1,0,0,1,1,0,0,1,1
1,1,13,1,1,1,0,54.15,701.05,0,0,2,53.93,1.0041,701.05,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,29,1,2,0,1,80.15,2265.25,1,0,1,78.11,1.0261,2265.25,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,3,1,2,0,1,75.5,220.6,1,0,0,73.53,1.0268,220.6,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,58,1,2,0,1,100.4,5749.8,0,1,3,99.13,1.0128,5749.8,3,3,2,0,1,0,0,0,0,1,0,0,0,1,1,1
0,0,45,1,1,1,1,62.55,2796.45,0,0,3,62.14,1.0066,2796.45,2,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1,1,72,1,1,2,1,70.45,5165.7,0,0,4,71.75,0.9819,5165.7,3,2,0,0,1,0,0,0,0,1,1,1,1,1,0,0
1,1,68,1,2,1,1,85.5,5696.6,0,0,2,83.77,1.0207,5696.6,3,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0
0,0,1,1,0,0,1,20.2,20.2,1,0,0,20.2,1.0,20.2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,38,1,1,0,0,54.5,2076.05,0,0,2,54.63,0.9976,2076.05,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0
0,0,2,1,0,0,0,20.75,44.2,0,0,0,22.1,0.9389,44.2,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,11,1,0,0,0,20.35,215.25,0,0,0,19.57,1.0399,215.25,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,20,1,2,1,1,91.0,1859.5,0,1,2,92.98,0.9787,1859.5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,72,1,2,2,1,104.8,7470.1,0,0,4,103.75,1.0101,7470.1,3,3,0,0,1,0,0,0,0,1,0,1,1,0,1,1
1,0,3,1,2,0,1,74.75,229.5,1,0,0,76.5,0.9771,229.5,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,23,1,2,0,1,104.05,2470.1,1,0,4,107.4,0.9688,2470.1,1,3,2,0,0,0,0,0,1,1,0,0,1,1,1,1
0,0,40,1,1,0,1,51.1,2092.9,0,0,1,52.32,0.9767,2092.9,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,62,1,2,0,1,89.8,5629.55,0,1,2,90.8,0.989,5629.55,3,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1
0,1,22,1,0,0,1,20.55,469.85,0,0,0,21.36,0.9621,469.85,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,11,1,1,0,0,64.05,733.95,0,0,3,66.72,0.96,733.95,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1
1,0,7,1,2,0,1,74.85,485.25,0,1,0,69.32,1.0798,485.25,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,13,1,2,0,1,96.65,1244.5,1,0,3,95.73,1.0096,1244.5,1,3,2,0,0,0,0,1,0,1,1,1,0,0,1,0
0,0,1,1,0,0,0,20.05,20.05,1,1,0,20.05,1.0,20.05,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,39,1,2,0,1,103.45,3994.45,1,0,4,102.42,1.0101,3994.45,2,3,2,0,0,0,0,1,0,1,0,1,1,0,1,1
1,0,3,0,1,0,0,25.0,78.25,0,0,0,26.08,0.9586,78.25,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,58,1,0,2,0,20.3,1131.5,0,0,0,19.51,1.0405,1131.5,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,1,6,1,0,0,0,26.35,184.05,0,0,0,30.68,0.8589,184.05,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0
1,1,1,1,0,0,1,19.9,19.9,1,0,0,19.9,1.0,19.9,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,22,1,1,0,1,54.7,1178.75,0,0,2,53.58,1.0209,1178.75,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0
1,0,14,0,1,0,0,46.35,667.7,1,0,2,47.69,0.9719,667.7,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1
1,1,64,1,2,1,0,90.25,5629.15,0,0,2,87.96,1.026,5629.15,3,2,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0,0,0,19.95,19.95,1,0,0,19.95,1.0,19.95,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,6,1,0,0,0,20.65,109.3,0,0,0,18.22,1.1334,109.3,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,2,0,0,79.6,79.6,1,0,1,79.6,1.0,79.6,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,39,1,0,1,0,25.45,958.45,0,0,0,24.58,1.0354,958.45,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,20,1,0,1,0,19.5,403.15,0,0,0,20.16,0.9673,403.15,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,2,0,1,75.9,75.9,1,0,1,75.9,1.0,75.9,0,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,1,2,0,0,76.2,76.2,1,0,1,76.2,1.0,76.2,0,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,64,1,1,1,1,66.15,4392.5,0,0,2,68.63,0.9639,4392.5,3,2,1,0,1,0,1,0,0,1,1,0,0,0,1,0
0,1,1,1,0,0,0,19.25,19.25,1,0,0,19.25,1.0,19.25,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,46,1,1,0,1,69.1,3168.0,0,0,3,68.87,1.0033,3168.0,2,2,2,0,0,0,1,0,0,0,0,1,0,0,1,1
1,1,28,0,1,1,1,39.1,1096.6,0,1,2,39.16,0.9985,1096.6,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,33,1,0,0,0,20.05,669.45,0,0,0,20.29,0.9882,669.45,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,39,1,1,1,0,59.8,2343.85,0,0,3,60.1,0.995,2343.85,2,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0
1,0,42,1,2,0,1,84.3,3588.4,1,0,2,85.44,0.9867,3588.4,2,2,2,0,0,0,0,1,0,1,0,0,1,1,0,0
0,0,1,1,1,0,1,48.6,48.6,0,0,1,48.6,1.0,48.6,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,7,1,2,0,1,79.0,522.95,1,0,1,74.71,1.0574,522.95,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,70,1,2,2,0,105.35,7511.9,0,1,5,107.31,0.9817,7511.9,3,3,0,0,1,0,1,0,0,0,1,1,1,0,1,1
0,0,65,1,0,2,1,25.1,1725.0,0,0,0,26.54,0.9457,1725.0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,0,49.75,49.75,0,0,1,49.75,1.0,49.75,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,18,1,2,0,1,94.75,1691.9,0,0,2,93.99,1.0081,1691.9,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,1
1,0,24,1,2,0,1,93.0,2248.05,0,0,2,93.67,0.9928,2248.05,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,1
0,0,63,1,1,2,1,71.9,4479.2,0,0,4,71.1,1.0113,4479.2,3,2,0,0,1,0,0,0,0,1,1,0,1,1,0,1
0,1,44,1,1,1,1,77.55,3471.1,0,0,3,78.89,0.983,3471.1,2,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1
0,0,4,1,0,0,1,19.85,63.0,0,0,0,15.75,1.2603,63.0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,1,2,0,1,70.25,70.25,1,0,0,70.25,1.0,70.25,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,37,1,2,0,1,95.25,3314.15,0,0,2,89.57,1.0634,3314.15,2,3,2,0,0,0,0,1,0,1,0,0,0,0,1,1
0,0,10,1,2,0,1,84.6,865.55,1,1,2,86.56,0.9774,865.55,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1
0,0,34,0,1,0,1,25.05,852.7,0,0,0,25.08,0.9988,852.7,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,35,0,1,1,0,53.15,1930.9,0,0,4,55.17,0.9634,1930.9,2,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
1,0,4,1,0,0,0,20.15,91.4,0,0,0,22.85,0.8818,91.4,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,39,1,2,0,1,101.25,3949.15,0,1,3,101.26,0.9999,3949.15,2,3,2,0,0,0,0,1,0,1,0,0,0,1,1,1
1,0,43,1,2,1,1,100.55,4304.0,0,1,4,100.09,1.0046,4304.0,2,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1,1,17,1,0,0,0,24.1,409.9,1,0,0,24.11,0.9996,409.9,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,61,1,0,2,0,25.3,1554.9,0,0,0,25.49,0.9925,1554.9,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,0,49,1,1,1,0,71.8,3472.05,0,0,4,70.86,1.0133,3472.05,3,2,1,0,1,0,0,1,0,1,1,1,1,0,0,1
0,0,4,1,0,1,0,19.7,117.8,0,0,0,29.45,0.6689,117.8,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,64,0,1,2,0,49.85,3210.35,0,0,4,50.16,0.9938,3210.35,3,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
0,0,3,1,2,0,1,69.6,207.4,0,0,0,69.13,1.0068,207.4,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,0,0,19.75,19.75,0,0,0,19.75,1.0,19.75,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,40,1,2,1,0,80.8,3132.75,0,0,2,78.32,1.0317,3132.75,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,1,1,1,1,0,1,60.0,60.0,1,0,3,60.0,1.0,60.0,0,1,2,1,0,0,0,1,0,0,1,1,0,1,0,0
0,0,8,1,2,0,1,86.55,649.65,1,0,1,81.21,1.0658,649.65,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0,0,1,20.85,20.85,1,1,0,20.85,1.0,20.85,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,34,1,1,1,0,64.2,2106.3,0,1,3,61.95,1.0363,2106.3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,1,0,1,0,0,35.0,35.0,0,0,1,35.0,1.0,35.0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,39,0,1,0,1,50.75,2011.4,1,0,3,51.57,0.9841,2011.4,2,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,58,1,2,1,1,105.5,6205.5,1,1,5,106.99,0.9861,6205.5,3,3,1,0,1,0,1,0,0,0,1,1,0,1,1,1
1,1,45,1,0,2,0,19.2,903.7,0,0,0,20.08,0.9562,903.7,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,6,1,2,0,1,85.15,503.6,1,1,2,83.93,1.0145,503.6,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,43,1,2,1,1,90.65,3882.3,0,0,4,90.29,1.004,3882.3,2,2,1,0,0,0,1,0,0,0,1,1,1,1,0,0
1,1,41,1,0,2,1,20.0,879.8,0,0,0,21.46,0.932,879.8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,5,1,2,0,1,74.65,383.65,0,0,1,76.73,0.9729,383.65,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,72,0,1,2,1,61.2,4390.25,0,0,5,60.98,1.0036,4390.25,3,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
0,0,4,1,0,1,0,19.95,68.2,0,0,0,17.05,1.1701,68.2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,9,1,1,0,0,54.8,452.8,0,0,2,50.31,1.0892,452.8,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0
1,0,72,1,1,2,1,73.45,5329.0,0,1,3,74.01,0.9924,5329.0,3,2,0,0,1,0,1,0,0,1,0,0,1,0,1,1
1,0,33,1,1,1,1,51.45,1758.9,0,0,1,53.3,0.9653,1758.9,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,72,1,2,2,0,80.45,5737.6,0,0,1,79.69,1.0095,5737.6,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1,0,22,1,1,0,1,54.2,1152.7,1,0,2,52.4,1.0344,1152.7,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,70,1,2,1,1,109.5,7674.55,1,0,5,109.64,0.9987,7674.55,3,3,1,0,1,0,0,1,0,1,0,1,1,1,1,1
1,1,21,1,2,0,0,104.4,2157.95,1,0,4,102.76,1.016,2157.95,1,3,2,0,0,0,0,1,0,1,0,1,1,0,1,1
0,0,15,1,2,0,0,85.3,1219.85,0,0,2,81.32,1.0489,1219.85,1,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,29,1,2,0,1,79.3,2414.55,0,1,1,83.26,0.9524,2414.55,2,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,15,1,1,0,0,76.5,1155.6,0,0,5,77.04,0.993,1155.6,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1
